"Idina Menzel","They're always so serious, the orchestras, you know? It's always a fun contrast of that song and the genre of music. And me.","Music,Fun,Serious"
"Suzy Menkes","When I look at my clothes, I think of them as an expression of the joy and fun of fashion - with a bit of English eccentricity thrown in.","Fun,Joy,Fashion"
"Denis Leary","What's politically correct a lot of times is not funny.","Funny,Times,Correct"
"Denis Leary","I really, really like 'Eastbound & Down.' It's one of the few things that makes me laugh. It's almost too funny to get an award.","Funny,Few,Laugh"
"Jim Lee","Wonder Woman is a lot of fun to draw.","Fun,Woman,Wonder"
"Michael Leunig","In nicey-nicey land, you must be happy-clappy and positive all the time - bad news is taboo.","Positive,Time,Bad"
"D. H. Lawrence","Never trust the artist. Trust the tale. The proper function of the critic is to save the tale from the artist who created it.","Trust,Artist,Save"
"Chris Lilley","People were making fun of redheads before I came along.","Fun,Along,Came"
"Chris Lilley","Playing girls is cool, but its a lot more fun playing boys.","Cool,Fun,Girl"
"Ryan Lochte","Alec Baldwin is so funny.","Funny,Alec"
"Eva Longoria","So, I'm the Eighth Wonder of the World. It's flattering and very, very funny.","Funny,Wonder,Flattering"
"Rob Lowe","I loved fun. I spent my whole life in search of fun. I have not given up that part of myself.","Life,Fun,Loved"
"Henry Wadsworth Longfellow","However things may seem, no evil thing is success and no good thing is failure.","Success,Good,Failure"
"Jennifer Lopez","A romantic comedy has to be funny and make you think about life; but the obstacle that has to be overcome is key.","Life,Funny,Romantic"
"Seth MacFarlane","The Simpsons are ugly-looking, and they should be. That's what works. That's one of the things that's funny.","Funny,Works,Simpsons"
"Shirley MacLaine","Well, success does not mean doing well.","Success,Mean"
"Andie MacDowell","I try really hard not to be attached to success.","Success,Attached"
"Bernie Mac","I have so much respect for what's funny.","Funny,Respect"
"Harvey Mackay","Remember you're not entitled to anything. You have to earn your success every day, and you will make mistakes like everyone else.","Success,Remember,Mistakes"
"Harvey Mackay","Expect to make some mistakes when you try new and different approaches. Sometimes colossal failures lead to spectacular successes.","Mistakes,Expect,Lead"
"John Malkovich","Well, I like to have fun at work.","Work,Fun"
"Orison Swett Marden","No one has a corner on success. It is his who pays the price.","Success,Price,Pays"
"Demetri Martin","I think a lot of stuff I find funny is from day dreaming.","Funny,Stuff,Dreaming"
"Demetri Martin","I have fun acting, and I want to do more of it, and I want to direct my own movie.","Fun,Acting,Movie"
"Demetri Martin","I think since I was kid people told me that they thought I was funny.","Funny,Since,Kid"
"Chris Martin","It's difficult when you're successful, to admit that you need help.","Successful,Help,Difficult"
"Natalie Massenet","If you want success, be unique.","Success,Unique"
"John Mayer","It's so interesting how success hits people and how they react to it.","Success,React,Hits"
"Matthew McConaughey","If you can be mentally stimulated by the workout and find out how to get through it, it's more fun.","Fun,Workout,Mentally"
"Matthew McConaughey","We dissect failure a lot more than we dissect success.","Success,Failure,Dissect"
"Adam McKay","'Blazing Saddles' is one of the funniest movies ever made.","Movies,Funniest,Blazing"
"Adam McKay","If you do a Western that's funny, there's no way people don't call it a spoof or a parody, even though it may not be.","Funny,Call,Though"
"Sarah McLachlan","I'm a great mummy. I've mapped out all the fun spots in every city.","Great,Fun,City"
"Leighton Meester","I watched a lot of TV, and it clicked one day that these people were acting. It sounded like the most fun thing ever.","Fun,Acting,Tv"
"Zubin Mehta","It's hard to find an emblem of cultural, national pride that burns as bright as Israel's success in classical music.","Success,Music,Pride"
"Queen Latifah","Most people don't have so much talent that they can become a success all their own. We all need people to help us and lift us up.","Success,Help,Talent"
"John Lasseter","When I look at the success I have, it's because of my creative-thinking skills.","Success,Skills"
"Denis Leary","Nobody can make more fun of me than I already make of myself.","Fun,Nobody"
"Ang Lee","I think a lot of people do big movies not because they are talented artists but because they can function in the circumstances.","Movies,Artists,Function"
"Doris Lessing","Sometimes I think what I write is funny in its quiet way.","Funny,Quiet"
"D. H. Lawrence","It's bad taste to be wise all the time, like being at a perpetual funeral.","Time,Wise,Bad"
"Sugar Ray Leonard","In Italy, I had an Afro, and a lot of the kids came up and felt my hair. It really was funny. I wish I had understood Italian.","Funny,Kids,Wish"
"Rob Lowe","I've gotten to believe it's more fun to play politicians than actually be them.","Fun,Gotten"
"Andie MacDowell","It's so funny to get a call from Dustin Hoffman because he has that great voice.","Funny,Great,Call"
"George R. R. Martin","The success that the Tolkien books had redefined modern fantasy.","Success,Books,Modern"
"Steve Martin","I never thought about success. I always thought about doing the job at hand. My goal was getting through the show that night.","Success,Night,Getting"
"Paul McCartney","I hate the idea of success robbing you of your private life.","Life,Success,Hate"
"Paul McCartney","I like the idea that people hear my stuff, and if it's commercially successful, that's a good sign that it's being heard.","Good,Successful,Idea"
"Adam McKay","If you're making comedies, they have to have a fun and a rhythm to them.","Fun,Rhythm,Comedies"
"Sarah McLachlan","I would love to make my music and be completely anonymous, but that doesn't work. You can't have success and be faceless.","Love,Success,Work"
"Sarah McLachlan","There are women in every genre having a lot of success.Why not celebrate that?","Women,Celebrate,Genre"
"Mark McKinnon","I met Barack Obama, I read his book, I like him a great deal. I disagree with him on very fundamental issues.","Great,Book,Read"
"John Lasseter","I am so proud that 'Up' is Pixar's 10th film. I think it's the funniest film that we've ever made and also one of the most beautiful.","Beautiful,Proud,Funniest"
"Denis Leary","I don't really have a lot of fun playing just straight good guys. It's not my thing. It's like Tom Hanks territory.","Good,Fun,Playing"
"Annie Lennox","I want people to start thinking about what it means to be HIV-positive and to ask questions about that.","Thinking,Means,Start"
"Rob Lowe","When I was filming 'The Outsiders,' my idea of success was getting the next Martin Scorsese movie.","Success,Idea,Getting"
"Rebecca MacKinnon","There's a lot of politics over who gets the next allocation of Congressional funding.","Politics,Next,Gets"
"Adam McKay","There's nothing more fun than making fun of what's sacred.","Fun,Sacred"
"Adam McKay","There's nothing more fun than mean-spirited characters.","Fun,Characters"
"Adam McKay","There's nothing more fun to me than new characters and a new world.","Fun,Characters"
"Denis Leary","Some people expect me to be funny all the time, and I'm not necessarily funny all the time.","Funny,Time,Expect"
"Denis Leary","You can't teach somebody how to be funny. You're either funny, or you ain't.","Funny,Somebody,Either"
"Abraham Lincoln","Ballots are the rightful and peaceful successors to bullets.","Peaceful,Bullets,Rightful"
"Rush Limbaugh","That's the definition of 'success' for the modern Democrat Party. As many people dependent on government as possible is the objective.","Success,Government,Possible"
"Rush Limbaugh","I'm not afraid of having an agenda. I do have an agenda. It's a positive agenda.","Positive,Afraid,Agenda"
"H. L. Mencken","Historian: an unsuccessful novelist.","History,Novelist,Historian"
"H. L. Mencken","I write in order to attain that feeling of tension relieved and function achieved which a cow enjoys on giving milk.","Feeling,Giving,Order"
"Stjepan Mesic","The global response to global terrorism must not endanger fundamental human rights and freedoms.","Rights,Terrorism,Global"
"Lionel Messi","I have fun like a child in the street. When the day comes when I'm not enjoying it, I will leave football.","Fun,Child,Football"
"Chris Messina","I like funny things, but I don't find myself particularly funny.",Funny
"Bette Midler","The worst part of success is to try finding someone who is happy for you.","Success,Happy,Worst"
"Seth Meyers","Once you get past funny, my other qualities are so below average. It's not like I'm handy.","Funny,Past,Once"
"Seth Meyers","My father is sort of the jokester. My dad is still the funniest guy in our family.","Family,Dad,Father"
"Seth Meyers","'SNL' after-parties are sort of like a time to celebrate your successes and drown your sorrows, depending on how the show went for you.","Time,Sort,Celebrate"
"Breckin Meyer","It's always fun when you're doing the CGI stuff, to actually get to work with someone who is real, who's there.","Work,Fun,Stuff"
